"axiom" "refc" "conf" "expt" "poss" "nec" "time" "ari" "bls" "ncis" "tp"
"SubClassOf(dbo:College dbo:Organisation)" 81 81 0 1 1 24 1 0.83968921468011 33 2673
"SubClassOf(dbo:College schema:CollegeOrUniversity)" 81 81 0 1 1 24 1 0.83968921468011 33 2673
"SubClassOf(dbo:College schema:EducationalOrganization)" 81 81 0 1 1 20 1 0.83968921468011 33 2673
"SubClassOf(dbo:College schema:Organization)" 81 81 0 1 1 28 1 0.83968921468011 33 2673
"SubClassOf(dbo:College gml:_Feature)" 81 37 0 1 0.839596944983669 344 0.839596944983669 0.5 33 2673
"SubClassOf(dbo:College owl:Thing)" 81 81 0 1 1 24 1 0.83968921468011 33 2673
"SubClassOf(dbo:College skos:Concept)" 81 34 0 1 0.814440617405958 284 0.814440617405958 0.5 33 2673
"SubClassOf(dbo:LaunchPad dbo:ArchitecturalStructure)" 85 83 1 0.847058823529412 0 3109 -0.152941176470588 0.774490931052876 9 765
"SubClassOf(dbo:LaunchPad dbo:Country)" 85 1 83 0.000276854933323634 0 10792 -0.999723145066676 0.193720571192414 9 765
"SubClassOf(dbo:LaunchPad dbo:Infrastructure)" 85 83 1 0.847058823529412 0 544 -0.152941176470588 0.774490931052876 9 765
"SubClassOf(dbo:LaunchPad dbo:Place)" 85 85 0 1 1 12 1 0.843515866976321 9 765
"SubClassOf(dbo:LaunchPad dbo:PopulatedPlace)" 85 1 0 1 0.152941176470588 49719 0.152941176470588 0.193720571192414 9 765
"SubClassOf(dbo:LaunchPad schema:Country)" 85 1 83 0.000276854933323634 0 7440 -0.999723145066676 0.193720571192414 9 765
"SubClassOf(dbo:LaunchPad schema:Place)" 85 85 0 1 1 32 1 0.843515866976321 9 765
"SubClassOf(dbo:LaunchPad gml:_Feature)" 85 60 0 1 0.955769224074819 108 0.955769224074819 0.5 9 765
"SubClassOf(dbo:LaunchPad owl:Thing)" 85 85 0 1 1 32 1 0.843515866976321 9 765
"SubClassOf(dbo:Valley dbo:NaturalPlace)" 123 123 0 1 1 96 1 0.87011684618248 6 738
"SubClassOf(dbo:Valley dbo:Place)" 123 123 0 1 1 40 1 0.87011684618248 6 738
"SubClassOf(dbo:Valley schema:Place)" 123 123 0 1 1 44 1 0.87011684618248 6 738
"SubClassOf(dbo:Valley gml:_Feature)" 123 101 0 1 0.983874209730294 348 0.983874209730294 0.521851753172821 6 738
"SubClassOf(dbo:Valley owl:Thing)" 123 123 0 1 1 40 1 0.87011684618248 6 738
"SubClassOf(dbo:Valley skos:Concept)" 123 1 0 1 0.127255901158525 488 0.127255901158525 0.160642169224773 6 738
"SubClassOf(dbo:BiologicalDatabase dbo:Database)" 300 300 0 1 1 132 1 0.917483936757266 2 600
"SubClassOf(dbo:BiologicalDatabase owl:Thing)" 300 300 0 1 1 48 1 0.917483936757266 2 600
"SubClassOf(dbo:Database dbo:BiologicalDatabase)" 300 300 0 1 1 80 1 0.917483936757266 2 600
"SubClassOf(dbo:Database owl:Thing)" 300 300 0 1 1 48 1 0.917483936757266 2 600
"SubClassOf(dbo:RoadJunction dbo:ArchitecturalStructure)" 120 120 0 1 1 72 1 0.868483150284056 7 840
"SubClassOf(dbo:RoadJunction dbo:Infrastructure)" 120 120 0 1 1 32 1 0.868483150284056 7 840
"SubClassOf(dbo:RoadJunction dbo:Place)" 120 120 0 1 1 32 1 0.868483150284056 7 840
"SubClassOf(dbo:RoadJunction dbo:RouteOfTransportation)" 120 120 0 1 1 36 1 0.868483150284056 7 840
"SubClassOf(dbo:RoadJunction schema:Place)" 120 120 0 1 1 36 1 0.868483150284056 7 840
"SubClassOf(dbo:RoadJunction gml:_Feature)" 120 93 0 1 0.974358763495254 320 0.974358763495254 0.5 7 840
"SubClassOf(dbo:RoadJunction owl:Thing)" 120 120 0 1 1 36 1 0.868483150284056 7 840
"SubClassOf(dbo:RailwayTunnel dbo:ArchitecturalStructure)" 109 109 0 1 1 64 1 0.861932113829767 8 872
"SubClassOf(dbo:RailwayTunnel dbo:Infrastructure)" 109 109 0 1 1 40 1 0.861932113829767 8 872
"SubClassOf(dbo:RailwayTunnel dbo:Place)" 109 109 0 1 1 32 1 0.861932113829767 8 872
"SubClassOf(dbo:RailwayTunnel dbo:RouteOfTransportation)" 109 109 0 1 1 36 1 0.861932113829767 8 872
"SubClassOf(dbo:RailwayTunnel dbo:Tunnel)" 109 109 0 1 1 32 1 0.861932113829767 8 872
"SubClassOf(dbo:RailwayTunnel schema:Place)" 109 109 0 1 1 36 1 0.861932113829767 8 872
"SubClassOf(dbo:RailwayTunnel gml:_Feature)" 109 100 0 1 0.996585366165157 304 0.996585366165157 0.660828822301675 8 872
"SubClassOf(dbo:RailwayTunnel owl:Thing)" 109 109 0 1 1 36 1 0.861932113829767 8 872
"SubClassOf(dbo:BeachVolleyballPlayer dbo:Agent)" 127 127 0 1 1 68 1 0.872205108121184 7 889
"SubClassOf(dbo:BeachVolleyballPlayer dbo:Athlete)" 127 127 0 1 1 28 1 0.872205108121184 7 889
"SubClassOf(dbo:BeachVolleyballPlayer dbo:Person)" 127 127 0 1 1 32 1 0.872205108121184 7 889
"SubClassOf(dbo:BeachVolleyballPlayer dbo:VolleyballPlayer)" 127 127 0 1 1 28 1 0.872205108121184 7 889
"SubClassOf(dbo:BeachVolleyballPlayer schema:Person)" 127 127 0 1 1 28 1 0.872205108121184 7 889
"SubClassOf(dbo:BeachVolleyballPlayer owl:Thing)" 127 127 0 1 1 32 1 0.872205108121184 7 889
"SubClassOf(dbo:BeachVolleyballPlayer foaf:Person)" 127 127 0 1 1 28 1 0.872205108121184 7 889
"SubClassOf(dbo:Cycad dbo:Eukaryote)" 173 173 0 1 1 68 1 0.89076767686332 5 865
"SubClassOf(dbo:Cycad dbo:Plant)" 173 173 0 1 1 36 1 0.89076767686332 5 865
"SubClassOf(dbo:Cycad dbo:Species)" 173 173 0 1 1 32 1 0.89076767686332 5 865
"SubClassOf(dbo:Cycad owl:Thing)" 173 173 0 1 1 32 1 0.89076767686332 5 865
"SubClassOf(dbo:Cycad skos:Concept)" 173 9 0 1 0.318339186428078 288 0.318339186428078 0.267667157139402 5 865
"SubClassOf(dbo:RugbyLeague dbo:Agent)" 133 133 0 1 1 60 1 0.875160268681373 7 931
"SubClassOf(dbo:RugbyLeague dbo:Organisation)" 133 133 0 1 1 32 1 0.875160268681373 7 931
"SubClassOf(dbo:RugbyLeague dbo:SportsLeague)" 133 133 0 1 1 24 1 0.875160268681373 7 931
"SubClassOf(dbo:RugbyLeague schema:Organization)" 133 133 0 1 1 24 1 0.875160268681373 7 931
"SubClassOf(dbo:RugbyLeague gml:_Feature)" 133 1 0 1 0.122397147339096 1145 0.122397147339096 0.154371816807651 7 931
"SubClassOf(dbo:RugbyLeague owl:Thing)" 133 133 0 1 1 32 1 0.875160268681373 7 931
"SubClassOf(dbo:RugbyLeague skos:Concept)" 133 5 0 1 0.271614915311105 360 0.271614915311104 0.241334906079101 7 931
"SubClassOf(dbo:Muscle dbo:AnatomicalStructure)" 281 281 0 1 1 76 1 0.914684423099629 3 843
"SubClassOf(dbo:Muscle owl:Thing)" 281 281 0 1 1 36 1 0.914684423099629 3 843
"SubClassOf(dbo:Muscle skos:Concept)" 281 1 0 1 0.0842898169560643 972 0.0842898169560642 0.10527844758459 3 843
"SubClassOf(dbo:Racecourse dbo:Place)" 162 162 0 1 1 80 1 0.88705689836898 6 972
"SubClassOf(dbo:Racecourse dbo:RaceTrack)" 162 162 0 1 1 28 1 0.88705689836898 6 972
"SubClassOf(dbo:Racecourse dbo:SportFacility)" 162 162 0 1 1 24 1 0.88705689836898 6 972
"SubClassOf(dbo:Racecourse schema:Place)" 162 162 0 1 1 28 1 0.88705689836898 6 972
"SubClassOf(dbo:Racecourse gml:_Feature)" 162 149 0 1 0.996775016170071 328 0.996775016170071 0.673854362563735 6 972
"SubClassOf(dbo:Racecourse owl:Thing)" 162 162 0 1 1 44 1 0.88705689836898 6 972
"SubClassOf(dbo:RaceTrack dbo:Place)" 162 162 0 1 1 52 1 0.88705689836898 6 972
"SubClassOf(dbo:RaceTrack dbo:Racecourse)" 162 162 0 1 1 36 1 0.88705689836898 6 972
"SubClassOf(dbo:RaceTrack dbo:SportFacility)" 162 162 0 1 1 52 1 0.88705689836898 6 972
"SubClassOf(dbo:RaceTrack schema:Place)" 162 162 0 1 1 28 1 0.88705689836898 6 972
"SubClassOf(dbo:RaceTrack gml:_Feature)" 162 149 0 1 0.996775016170071 300 0.996775016170071 0.673854362563735 6 972
"SubClassOf(dbo:RaceTrack owl:Thing)" 162 162 0 1 1 44 1 0.88705689836898 6 972
"SubClassOf(dbo:Vein dbo:AnatomicalStructure)" 292 292 0 1 1 72 1 0.916338726081605 3 876
"SubClassOf(dbo:Vein owl:Thing)" 292 292 0 1 1 40 1 0.916338726081605 3 876
"SubClassOf(dbo:Vein skos:Concept)" 292 1 0 1 0.0826897018332166 292 0.0826897018332167 0.103226268505176 3 876
"SubClassOf(dbo:RoadTunnel dbo:ArchitecturalStructure)" 132 132 0 1 1 52 1 0.874681680640662 8 1056
"SubClassOf(dbo:RoadTunnel dbo:Infrastructure)" 132 132 0 1 1 28 1 0.874681680640662 8 1056
"SubClassOf(dbo:RoadTunnel dbo:Place)" 132 132 0 1 1 24 1 0.874681680640662 8 1056
"SubClassOf(dbo:RoadTunnel dbo:RouteOfTransportation)" 132 132 0 1 1 28 1 0.874681680640662 8 1056
"SubClassOf(dbo:RoadTunnel dbo:Tunnel)" 132 132 0 1 1 28 1 0.874681680640662 8 1056
"SubClassOf(dbo:RoadTunnel schema:Place)" 132 132 0 1 1 24 1 0.874681680640662 8 1056
"SubClassOf(dbo:RoadTunnel gml:_Feature)" 132 116 0 1 0.9926266275248 220 0.9926266275248 0.601726933842151 8 1056
"SubClassOf(dbo:RoadTunnel owl:Thing)" 132 132 0 1 1 20 1 0.874681680640662 8 1056
"SubClassOf(dbo:HorseTrainer dbo:Agent)" 220 220 0 1 1 64 1 0.903348743948253 5 1100
"SubClassOf(dbo:HorseTrainer dbo:Person)" 220 220 0 1 1 28 1 0.903348743948253 5 1100
"SubClassOf(dbo:HorseTrainer schema:Person)" 220 220 0 1 1 32 1 0.903348743948253 5 1100
"SubClassOf(dbo:HorseTrainer owl:Thing)" 220 220 0 1 1 32 1 0.903348743948253 5 1100
"SubClassOf(dbo:HorseTrainer foaf:Person)" 220 220 0 1 1 32 1 0.903348743948253 5 1100
"SubClassOf(dbo:Monument dbo:Place)" 280 280 0 1 1 76 1 0.9145291884134 4 1120
"SubClassOf(dbo:Monument schema:Place)" 280 280 0 1 1 36 1 0.9145291884134 4 1120
"SubClassOf(dbo:Monument gml:_Feature)" 280 178 0 1 0.93128723730509 436 0.93128723730509 0.5 4 1120
"SubClassOf(dbo:Monument owl:Thing)" 280 280 0 1 1 28 1 0.9145291884134 4 1120
"SubClassOf(dbo:Bacteria dbo:Species)" 352 352 0 1 1 72 1 0.923943528080129 3 1056
"SubClassOf(dbo:Bacteria owl:Thing)" 352 352 0 1 1 40 1 0.923943528080129 3 1056
"SubClassOf(dbo:Bacteria skos:Concept)" 352 3 0 1 0.130279766906797 300 0.130279766906797 0.12234512845135 3 1056
"SubClassOf(dbo:Bodybuilder dbo:Agent)" 205 205 0 1 1 48 1 0.89980837248618 6 1230
"SubClassOf(dbo:Bodybuilder dbo:Athlete)" 205 205 0 1 1 28 1 0.89980837248618 6 1230
"SubClassOf(dbo:Bodybuilder dbo:Person)" 205 205 0 1 1 28 1 0.89980837248618 6 1230
"SubClassOf(dbo:Bodybuilder schema:Person)" 205 205 0 1 1 32 1 0.89980837248618 6 1230
"SubClassOf(dbo:Bodybuilder owl:Thing)" 205 205 0 1 1 28 1 0.89980837248618 6 1230
"SubClassOf(dbo:Bodybuilder foaf:Person)" 205 205 0 1 1 20 1 0.89980837248618 6 1230
"SubClassOf(dbo:CyclingTeam dbo:Agent)" 222 222 0 1 1 44 1 0.903793405846255 6 1332
"SubClassOf(dbo:CyclingTeam dbo:Organisation)" 222 222 0 1 1 24 1 0.903793405846255 6 1332
"SubClassOf(dbo:CyclingTeam dbo:SportsTeam)" 222 222 0 1 1 24 1 0.903793405846255 6 1332
"SubClassOf(dbo:CyclingTeam schema:Organization)" 222 222 0 1 1 32 1 0.903793405846255 6 1332
"SubClassOf(dbo:CyclingTeam schema:SportsTeam)" 222 222 0 1 1 28 1 0.903793405846255 6 1332
"SubClassOf(dbo:CyclingTeam owl:Thing)" 222 222 0 1 1 28 1 0.903793405846255 6 1332
"SubClassOf(dbo:Skater dbo:Agent)" 222 222 0 1 1 52 1 0.903793405846255 6 1332
"SubClassOf(dbo:Skater dbo:Athlete)" 222 222 0 1 1 28 1 0.903793405846255 6 1332
"SubClassOf(dbo:Skater dbo:Person)" 222 222 0 1 1 32 1 0.903793405846255 6 1332
"SubClassOf(dbo:Skater schema:Person)" 222 222 0 1 1 32 1 0.903793405846255 6 1332
"SubClassOf(dbo:Skater owl:Thing)" 222 222 0 1 1 28 1 0.903793405846255 6 1332
"SubClassOf(dbo:Skater foaf:Person)" 222 222 0 1 1 24 1 0.903793405846255 6 1332
"SubClassOf(dbo:Nerve dbo:AnatomicalStructure)" 389 389 0 1 1 56 1 0.927722703180522 3 1167
"SubClassOf(dbo:Nerve dbo:Artery)" 389 5 0 1 0.159817799921538 596 0.159817799921538 0.138527100152669 3 1167
"SubClassOf(dbo:Nerve owl:Thing)" 389 389 0 1 1 16 1 0.927722703180522 3 1167
"SubClassOf(dbo:BaseballLeague dbo:Agent)" 196 196 0 1 1 28 1 0.897491231163551 7 1372
"SubClassOf(dbo:BaseballLeague dbo:Organisation)" 196 196 0 1 1 28 1 0.897491231163551 7 1372
"SubClassOf(dbo:BaseballLeague dbo:SportsLeague)" 196 196 0 1 1 20 1 0.897491231163551 7 1372
"SubClassOf(dbo:BaseballLeague schema:Organization)" 196 196 0 1 1 12 1 0.897491231163551 7 1372
"SubClassOf(dbo:BaseballLeague gml:_Feature)" 196 2 0 1 0.142492245344581 684 0.142492245344581 0.1472 7 1372
"SubClassOf(dbo:BaseballLeague owl:Thing)" 196 196 0 1 1 16 1 0.897491231163551 7 1372
"SubClassOf(dbo:BaseballLeague skos:Concept)" 196 7 0 1 0.264864231681988 152 0.264864231681988 0.225658041927953 7 1372
"SubClassOf(dbo:IceHockeyLeague dbo:Agent)" 204 204 0 1 1 24 1 0.899558521790477 7 1428
"SubClassOf(dbo:IceHockeyLeague dbo:Organisation)" 204 204 0 1 1 4 1 0.899558521790477 7 1428
"SubClassOf(dbo:IceHockeyLeague dbo:SportsLeague)" 204 204 0 1 1 4 1 0.899558521790477 7 1428
"SubClassOf(dbo:IceHockeyLeague schema:Organization)" 204 204 0 1 1 4 1 0.899558521790477 7 1428
"SubClassOf(dbo:IceHockeyLeague gml:_Feature)" 204 1 0 1 0.0988933382442745 472 0.0988933382442745 0.12405389261812 7 1428
"SubClassOf(dbo:IceHockeyLeague owl:Thing)" 204 204 0 1 1 12 1 0.899558521790477 7 1428
"SubClassOf(dbo:IceHockeyLeague skos:Concept)" 204 10 0 1 0.309251182266422 132 0.309251182266422 0.25734362576774 7 1428
"SubClassOf(dbo:NetballPlayer dbo:Agent)" 243 243 0 1 1 16 1 0.908124596158886 6 1458
"SubClassOf(dbo:NetballPlayer dbo:Athlete)" 243 243 0 1 1 12 1 0.908124596158886 6 1458
"SubClassOf(dbo:NetballPlayer dbo:Person)" 243 243 0 1 1 24 1 0.908124596158886 6 1458
"SubClassOf(dbo:NetballPlayer schema:Person)" 243 243 0 1 1 12 1 0.908124596158886 6 1458
"SubClassOf(dbo:NetballPlayer owl:Thing)" 243 243 0 1 1 12 1 0.908124596158886 6 1458
"SubClassOf(dbo:NetballPlayer foaf:Person)" 243 243 0 1 1 20 1 0.908124596158886 6 1458
"SubClassOf(dbo:Bone dbo:AnatomicalStructure)" 430 430 0 1 1 48 1 0.931322582084954 3 1290
"SubClassOf(dbo:Bone owl:Thing)" 430 430 0 1 1 8 1 0.931322582084954 3 1290
"SubClassOf(dbo:Bone skos:Concept)" 430 1 0 1 0.0681597715802469 92 0.0681597715802469 0.0846524032462576 3 1290
"SubClassOf(dbo:SquashPlayer dbo:Agent)" 267 267 0 1 1 20 1 0.912431990888204 6 1602
"SubClassOf(dbo:SquashPlayer dbo:Athlete)" 267 267 0 1 1 4 1 0.912431990888204 6 1602
"SubClassOf(dbo:SquashPlayer dbo:Person)" 267 267 0 1 1 12 1 0.912431990888204 6 1602
"SubClassOf(dbo:SquashPlayer schema:Person)" 267 267 0 1 1 4 1 0.912431990888204 6 1602
"SubClassOf(dbo:SquashPlayer owl:Thing)" 267 267 0 1 1 4 1 0.912431990888204 6 1602
"SubClassOf(dbo:SquashPlayer foaf:Person)" 267 267 0 1 1 8 1 0.912431990888204 6 1602
"SubClassOf(dbo:PlayboyPlaymate dbo:Agent)" 294 294 0 1 1 12 1 0.916629432487352 6 1764
"SubClassOf(dbo:PlayboyPlaymate dbo:Person)" 294 294 0 1 1 8 1 0.916629432487352 6 1764
"SubClassOf(dbo:PlayboyPlaymate schema:Person)" 294 294 0 1 1 16 1 0.916629432487352 6 1764
"SubClassOf(dbo:PlayboyPlaymate gml:_Feature)" 294 1 0 1 0.08240844516725 192 0.08240844516725 0.102865673053897 6 1764
"SubClassOf(dbo:PlayboyPlaymate owl:Thing)" 294 294 0 1 1 12 1 0.916629432487352 6 1764
"SubClassOf(dbo:PlayboyPlaymate foaf:Person)" 294 294 0 1 1 12 1 0.916629432487352 6 1764
"SubClassOf(dbo:Cave dbo:NaturalPlace)" 345 345 0 1 1 28 1 0.923160452292991 5 1725
"SubClassOf(dbo:Cave dbo:Place)" 345 345 0 1 1 12 1 0.923160452292991 5 1725
"SubClassOf(dbo:Cave schema:Place)" 345 345 0 1 1 16 1 0.923160452292991 5 1725
"SubClassOf(dbo:Cave gml:_Feature)" 345 164 0 1 0.85132561544198 132 0.85132561544198 0.5 5 1725
"SubClassOf(dbo:Cave owl:Thing)" 345 345 0 1 1 16 1 0.923160452292991 5 1725
"SubClassOf(dbo:GreenAlga dbo:Eukaryote)" 356 356 0 1 1 40 1 0.924380520016364 5 1780
"SubClassOf(dbo:GreenAlga dbo:Plant)" 356 356 0 1 1 12 1 0.924380520016364 5 1780
"SubClassOf(dbo:GreenAlga dbo:Species)" 356 356 0 1 1 8 1 0.924380520016364 5 1780
"SubClassOf(dbo:GreenAlga owl:Thing)" 356 356 0 1 1 4 1 0.924380520016364 5 1780
"SubClassOf(dbo:GreenAlga skos:Concept)" 356 3 0 1 0.129548905141575 108 0.129548905141575 0.121633705246012 5 1780
"SubClassOf(dbo:RadioHost dbo:Agent)" 314 314 0 1 1 20 1 0.919381075546057 6 1884
"SubClassOf(dbo:RadioHost dbo:Person)" 314 314 0 1 1 20 1 0.919381075546057 6 1884
"SubClassOf(dbo:RadioHost dbo:Presenter)" 314 314 0 1 1 12 1 0.919381075546057 6 1884
"SubClassOf(dbo:RadioHost schema:Person)" 314 314 0 1 1 12 1 0.919381075546057 6 1884
"SubClassOf(dbo:RadioHost owl:Thing)" 314 314 0 1 1 4 1 0.919381075546057 6 1884
"SubClassOf(dbo:RadioHost foaf:Person)" 314 314 0 1 1 12 1 0.919381075546057 6 1884
"SubClassOf(dbo:OlympicResult dbo:SportCompetitionResult)" 750 750 0 1 1 44 1 0.948268156389729 2 1500
"SubClassOf(dbo:OlympicResult owl:Thing)" 750 750 0 1 1 16 1 0.948268156389729 2 1500
"SubClassOf(dbo:SportCompetitionResult dbo:OlympicResult)" 750 750 0 1 1 20 1 0.948268156389729 2 1500
"SubClassOf(dbo:SportCompetitionResult owl:Thing)" 750 750 0 1 1 8 1 0.948268156389729 2 1500
"SubClassOf(dbo:Medician dbo:Agent)" 282 282 0 1 1 12 1 0.914838826698904 7 1974
"SubClassOf(dbo:Medician dbo:Person)" 282 282 0 1 1 8 1 0.914838826698904 7 1974
"SubClassOf(dbo:Medician dbo:Scientist)" 282 282 0 1 1 4 1 0.914838826698904 7 1974
"SubClassOf(dbo:Medician schema:Person)" 282 282 0 1 1 8 1 0.914838826698904 7 1974
"SubClassOf(dbo:Medician owl:Thing)" 282 282 0 1 1 8 1 0.914838826698904 7 1974
"SubClassOf(dbo:Medician skos:Concept)" 282 1 0 1 0.0841405001255647 212 0.0841405001255648 0.105086896773754 7 1974
"SubClassOf(dbo:Medician foaf:Person)" 282 282 0 1 1 4 1 0.914838826698904 7 1974
"SubClassOf(dbo:SnookerPlayer dbo:Agent)" 287 287 0 1 1 20 1 0.915598632477197 7 2009
"SubClassOf(dbo:SnookerPlayer dbo:Athlete)" 287 287 0 1 1 4 1 0.915598632477197 7 2009
"SubClassOf(dbo:SnookerPlayer dbo:Person)" 287 287 0 1 1 8 1 0.915598632477197 7 2009
"SubClassOf(dbo:SnookerPlayer dbo:SnookerChamp)" 287 23 0 1 0.392245365260379 132 0.392245365260379 0.317582754324641 7 2009
"SubClassOf(dbo:SnookerPlayer schema:Person)" 287 287 0 1 1 24 1 0.915598632477197 7 2009
"SubClassOf(dbo:SnookerPlayer owl:Thing)" 287 287 0 1 1 16 1 0.915598632477197 7 2009
"SubClassOf(dbo:SnookerPlayer foaf:Person)" 287 287 0 1 1 12 1 0.915598632477197 7 2009
"SubClassOf(dbo:Moss dbo:Eukaryote)" 384 384 0 1 1 28 1 0.927244355104841 5 1920
"SubClassOf(dbo:Moss dbo:Plant)" 384 384 0 1 1 12 1 0.927244355104841 5 1920
"SubClassOf(dbo:Moss dbo:Species)" 384 384 0 1 1 8 1 0.927244355104841 5 1920
"SubClassOf(dbo:Moss owl:Thing)" 384 384 0 1 1 12 1 0.927244355104841 5 1920
"SubClassOf(dbo:Moss skos:Concept)" 384 4 0 1 0.143961197511305 100 0.143961197511305 0.128652938345506 5 1920
"SubClassOf(dbo:Galaxy dbo:CelestialBody)" 578 578 0 1 1 20 1 0.94093196344121 3 1734
"SubClassOf(dbo:Galaxy owl:Thing)" 578 578 0 1 1 32 1 0.94093196344121 3 1734
"SubClassOf(dbo:Galaxy skos:Concept)" 578 5 0 1 0.131248644117856 120 0.131248644117856 0.112841975856018 3 1734
"SubClassOf(dbo:Artery dbo:AnatomicalStructure)" 466 466 0 1 1 16 1 0.93408035161718 4 1864
"SubClassOf(dbo:Artery dbo:Nerve)" 466 5 1 0.93452297724295 0 856 -0.0654770227570498 0.126151458901621 4 1864
"SubClassOf(dbo:Artery owl:Thing)" 466 466 0 1 1 8 1 0.93408035161718 4 1864
"SubClassOf(dbo:Artery skos:Concept)" 466 1 5 0.853903789039783 0 184 -0.146096210960217 0.0812368847947602 4 1864
"SubClassOf(dbo:LacrossePlayer dbo:Agent)" 339 339 0 1 1 24 1 0.922469891778096 6 2034
"SubClassOf(dbo:LacrossePlayer dbo:Athlete)" 339 339 0 1 1 8 1 0.922469891778096 6 2034
"SubClassOf(dbo:LacrossePlayer dbo:Person)" 339 339 0 1 1 12 1 0.922469891778096 6 2034
"SubClassOf(dbo:LacrossePlayer schema:Person)" 339 339 0 1 1 8 1 0.922469891778096 6 2034
"SubClassOf(dbo:LacrossePlayer owl:Thing)" 339 339 0 1 1 8 1 0.922469891778096 6 2034
"SubClassOf(dbo:LacrossePlayer foaf:Person)" 339 339 0 1 1 4 1 0.922469891778096 6 2034
"SubClassOf(dbo:SpaceMission dbo:Event)" 485 485 0 1 1 20 1 0.935409420026009 4 1940
"SubClassOf(dbo:SpaceMission schema:Event)" 485 485 0 1 1 8 1 0.935409420026009 4 1940
"SubClassOf(dbo:SpaceMission gml:_Feature)" 485 73 0 1 0.527613516654704 100 0.527613516654704 0.429828016011697 4 1940
"SubClassOf(dbo:SpaceMission owl:Thing)" 485 485 0 1 1 8 1 0.935409420026009 4 1940
"SubClassOf(dbo:Holiday gml:_Feature)" 607 10 0 1 0.180769248426296 480 0.180769248426296 0.14580430786476 3 1821
"SubClassOf(dbo:Holiday owl:Thing)" 607 607 0 1 1 8 1 0.942386481835408 3 1821
"SubClassOf(dbo:Holiday skos:Concept)" 607 14 0 1 0.213533466174888 156 0.213533466174888 0.169589325031718 3 1821
"SubClassOf(dbo:Grape dbo:Eukaryote)" 349 349 0 1 1 16 1 0.923610830178459 6 2094
"SubClassOf(dbo:Grape dbo:FloweringPlant)" 349 349 0 1 1 8 1 0.923610830178459 6 2094
"SubClassOf(dbo:Grape dbo:Plant)" 349 349 0 1 1 4 1 0.923610830178459 6 2094
"SubClassOf(dbo:Grape dbo:Species)" 349 349 0 1 1 8 1 0.923610830178459 6 2094
"SubClassOf(dbo:Grape gml:_Feature)" 349 1 0 1 0.0756468698134328 2156 0.0756468698134327 0.0942085819325737 6 2094
"SubClassOf(dbo:Grape owl:Thing)" 349 349 0 1 1 8 1 0.923610830178459 6 2094
"SubClassOf(dbo:BasketballLeague dbo:Agent)" 306 306 0 1 1 12 1 0.918313031141477 7 2142
"SubClassOf(dbo:BasketballLeague dbo:Organisation)" 306 306 0 1 1 4 1 0.918313031141477 7 2142
"SubClassOf(dbo:BasketballLeague dbo:SportsLeague)" 306 306 0 1 1 8 1 0.918313031141477 7 2142
"SubClassOf(dbo:BasketballLeague schema:Organization)" 306 306 0 1 1 4 1 0.918313031141477 7 2142
"SubClassOf(dbo:BasketballLeague gml:_Feature)" 306 2 0 1 0.114145419585444 628 0.114145419585444 0.117051603682872 7 2142
"SubClassOf(dbo:BasketballLeague owl:Thing)" 306 306 0 1 1 4 1 0.918313031141477 7 2142
"SubClassOf(dbo:BasketballLeague skos:Concept)" 306 29 0 1 0.424924576109829 160 0.424924576109829 0.344 7 2142
"SubClassOf(dbo:MountainRange dbo:NaturalPlace)" 375 375 0 1 1 16 1 0.926359157712976 6 2250
"SubClassOf(dbo:MountainRange dbo:Place)" 375 375 0 1 1 8 1 0.926359157712976 6 2250
"SubClassOf(dbo:MountainRange schema:Place)" 375 375 0 1 1 16 1 0.926359157712976 6 2250
"SubClassOf(dbo:MountainRange gml:_Feature)" 375 234 0 1 0.926619663076497 120 0.926619663076496 0.5 6 2250
"SubClassOf(dbo:MountainRange owl:Thing)" 375 375 0 1 1 8 1 0.926359157712976 6 2250
"SubClassOf(dbo:MountainRange skos:Concept)" 375 14 0 1 0.270689654196256 180 0.270689654196256 0.218168946760871 6 2250
"SubClassOf(dbo:AnimangaCharacter dbo:Agent)" 342 342 0 1 1 16 1 0.922817459493457 7 2394
"SubClassOf(dbo:AnimangaCharacter dbo:ComicsCharacter)" 342 342 0 1 1 16 1 0.922817459493457 7 2394
"SubClassOf(dbo:AnimangaCharacter dbo:FictionalCharacter)" 342 342 0 1 1 12 1 0.922817459493457 7 2394
"SubClassOf(dbo:AnimangaCharacter dbo:Person)" 342 342 0 1 1 4 1 0.922817459493457 7 2394
"SubClassOf(dbo:AnimangaCharacter schema:Person)" 342 342 0 1 1 8 1 0.922817459493457 7 2394
"SubClassOf(dbo:AnimangaCharacter owl:Thing)" 342 342 0 1 1 4 1 0.922817459493457 7 2394
"SubClassOf(dbo:AnimangaCharacter foaf:Person)" 342 342 0 1 1 8 1 0.922817459493457 7 2394
"SubClassOf(dbo:Rocket dbo:Agent)" 304 1 0 1 0.0810439802286506 132 0.0810439802286507 0.101116842811747 8 2432
"SubClassOf(dbo:Rocket dbo:MeanOfTransportation)" 304 304 0 1 1 4 1 0.918039412082364 8 2432
"SubClassOf(dbo:Rocket dbo:Person)" 304 1 0 1 0.0810439802286506 132 0.0810439802286507 0.101116842811747 8 2432
"SubClassOf(dbo:Rocket schema:Person)" 304 1 0 1 0.0810439802286506 116 0.0810439802286507 0.101116842811747 8 2432
